Year,GP,Driver,Rival,Gap_To_Ahead,Rival_Tyre_Age,Pace_Delta,Pit_Aggressiveness,Is_Traffic,InLap_Sec,OutLap_Sec,is_undercut,undercut_successful
2024,Canadian Grand Prix,SAI,BOT,2.115,25.0,17.201000000000008,-3.5238095238095255,1,110.841,102.962,0,0
2024,Canadian Grand Prix,SAI,RIC,2.048,17.0,-0.10099999999999909,-21.523809523809526,1,93.472,84.895,0,0
2024,Canadian Grand Prix,RUS,VER,0.279,25.0,-1.073999999999998,-3.5238095238095255,0,111.667,129.015,0,0
2024,Canadian Grand Prix,RUS,VER,4.054,20.0,0.6610000000000014,-23.523809523809526,0,90.477,82.977,0,0
2024,Canadian Grand Prix,RUS,PIA,17.801,10.0,18.207000000000008,-11.5,1,108.566,123.083,0,0
2024,Canadian Grand Prix,BOT,ZHO,3.932,18.0,15.780999999999992,-20.523809523809526,1,98.817,86.97,1,1
2024,Canadian Grand Prix,PIA,RUS,1.043,25.0,0.6509999999999962,-3.5238095238095255,0,111.896,131.174,0,0
2024,Canadian Grand Prix,PIA,NOR,17.039,18.0,15.596000000000004,-22.523809523809526,1,92.249,83.49,1,0
2024,Spanish Grand Prix,HAM,LEC,2.726,16.0,4.072999999999993,20.81818181818182,1,98.332,80.038,0,0
2024,Spanish Grand Prix,HAM,LEC,0.825,19.0,4.168000000000006,-27.473684210526315,0,96.194,78.759,1,1
2024,Spanish Grand Prix,RUS,HAM,0.962,18.0,3.3870000000000005,21.81818181818182,1,100.24,80.277,1,1
2024,Spanish Grand Prix,RUS,HAM,3.231,20.0,3.7660000000000053,-20.473684210526315,1,99.351,78.367,0,0
2024,Spanish Grand Prix,LEC,VER,0.897,7.0,5.63600000000001,12.81818181818182,1,98.462,79.381,0,0
2024,Spanish Grand Prix,LEC,VER,1.755,3.0,5.762999999999991,-31.473684210526315,0,97.516,78.09,0,0
2024,Spanish Grand Prix,SAI,LEC,2.8609999999999998,15.0,3.7240000000000038,21.81818181818182,0,98.064,80.665,0,0
2024,Spanish Grand Prix,SAI,LEC,2.511,12.0,3.8260000000000076,-20.473684210526315,0,98.592,78.86,0,0
2024,Spanish Grand Prix,PIA,RUS,1.351,6.0,6.7239999999999895,15.81818181818182,1,99.096,79.833,0,0
2024,Spanish Grand Prix,PIA,SAI,1.22,10.0,4.052000000000007,-30.473684210526315,0,97.819,79.317,0,0
2024,Spanish Grand Prix,PER,OCO,2.183,16.0,-1.100999999999999,23.81818181818182,0,99.168,80.167,0,0
2024,Spanish Grand Prix,PER,OCO,2.303,18.0,3.6440000000000055,5.81818181818182,1,96.491,78.652,0,0
2024,Spanish Grand Prix,PER,PIA,0.053,6.0,5.043999999999997,-33.473684210526315,1,96.99,77.785,0,0
2024,Spanish Grand Prix,GAS,PIA,1.8090000000000002,17.0,3.174999999999997,22.81818181818182,1,102.656,79.989,0,0
2024,Spanish Grand Prix,GAS,SAI,3.226,2.0,6.552999999999997,-22.473684210526315,1,97.749,79.539,0,0
2024,Spanish Grand Prix,OCO,PIA,7.662,16.0,4.768999999999991,23.81818181818182,0,98.526,79.883,0,0
2024,Spanish Grand Prix,OCO,HUL,0.629,25.0,4.358000000000004,-21.473684210526315,0,97.672,81.476,1,1
2024,Spanish Grand Prix,HUL,PER,4.926,15.0,5.494,24.81818181818182,0,100.395,80.698,1,0
2024,Spanish Grand Prix,HUL,PER,2.729,7.0,5.054000000000002,-22.473684210526315,0,99.454,80.452,0,0
2024,Spanish Grand Prix,ALO,OCO,0.515,6.0,4.272000000000006,17.81818181818182,1,98.729,80.488,0,0
2024,Spanish Grand Prix,ALO,OCO,2.8689999999999998,8.0,4.325999999999993,-29.473684210526315,1,98.308,78.972,0,0
2024,Spanish Grand Prix,ZHO,ALB,0.196,9.0,3.051000000000002,27.81818181818182,0,98.315,80.219,0,0
2024,Spanish Grand Prix,ZHO,ALO,2.6390000000000002,23.0,4.496000000000009,-25.473684210526315,1,101.908,78.979,1,1
2024,Spanish Grand Prix,STR,ALO,1.487,17.0,3.6359999999999957,19.81818181818182,1,99.122,80.615,1,1
2024,Spanish Grand Prix,STR,ALO,3.21,19.0,4.207999999999998,-21.473684210526315,1,100.958,80.421,0,0
2024,Spanish Grand Prix,RIC,GAS,1.8439999999999999,2.0,6.272999999999996,20.81818181818182,0,100.003,80.858,0,0
2024,Spanish Grand Prix,RIC,HUL,3.44,4.0,4.535000000000011,-26.473684210526315,1,101.373,81.034,0,0
2024,Spanish Grand Prix,BOT,ALO,2.45,11.0,3.3870000000000005,25.81818181818182,1,99.211,79.608,0,0
2024,Spanish Grand Prix,BOT,MAG,1.049,18.0,3.632000000000005,8.81818181818182,0,99.622,80.195,1,1
2024,Spanish Grand Prix,MAG,RIC,0.467,10.0,4.314000000000007,26.81818181818182,1,100.571,81.47,0,0
2024,Spanish Grand Prix,MAG,RIC,2.824,13.0,3.9509999999999934,-13.473684210526315,0,107.447,80.045,0,0
2024,Spanish Grand Prix,ALB,ZHO,0.974,9.0,5.291999999999987,-2.473684210526315,0,100.225,80.005,0,0
2024,Spanish Grand Prix,ALB,ZHO,1.5979999999999999,2.0,6.945999999999998,-6.18181818181818,0,97.415,79.132,0,0
2024,Spanish Grand Prix,TSU,SAR,1.047,9.0,3.2169999999999987,27.81818181818182,0,98.886,81.644,1,1
2024,Spanish Grand Prix,TSU,ALB,2.21,9.0,3.936000000000007,-11.473684210526315,0,99.737,79.573,0,0
2024,Spanish Grand Prix,TSU,RIC,1.873,2.0,5.35199999999999,-8.0,0,101.067,80.706,0,0
2024,Spanish Grand Prix,SAR,PER,0.471,4.0,-12.789000000000001,22.81818181818182,0,99.619,80.908,0,0
2024,Spanish Grand Prix,SAR,TSU,3.3810000000000002,7.0,5.268000000000001,-18.473684210526315,0,100.595,80.274,0,0
2024,Austrian Grand Prix,RUS,NOR,8.623,22.0,3.847999999999999,14.470588235294116,0,86.769,69.563,1,0
2024,Austrian Grand Prix,RUS,SAI,1.0,24.0,4.599000000000004,-9.529411764705884,0,86.144,69.164,1,1
2024,Austrian Grand Prix,PIA,VER,2.334,2.0,4.576999999999998,11.470588235294116,0,87.077,70.295,0,0
2024,Austrian Grand Prix,PIA,HAM,1.205,30.0,2.6780000000000115,-25.37037037037037,0,85.352,69.088,1,1
2024,Austrian Grand Prix,SAI,RUS,2.695,22.0,-0.1979999999999933,14.470588235294116,1,86.784,70.011,0,0
2024,Austrian Grand Prix,SAI,PIA,0.182,22.0,3.787000000000006,-21.37037037037037,1,86.343,69.555,1,1
2024,Austrian Grand Prix,HAM,PIA,2.359,21.0,3.8700000000000045,15.470588235294116,1,86.914,70.131,1,1
2024,Austrian Grand Prix,HAM,RUS,1.306,7.0,5.466999999999999,-27.37037037037037,0,92.851,69.963,0,0
2024,Austrian Grand Prix,VER,PIA,8.371,13.0,28.055000000000007,-27.529411764705884,0,93.697,83.719,0,0
2024,Austrian Grand Prix,HUL,GAS,0.56,11.0,3.1710000000000065,25.470588235294116,1,89.202,70.544,0,0
2024,Austrian Grand Prix,HUL,PER,13.14,18.0,3.4279999999999973,-13.37037037037037,1,87.868,72.764,0,0
2024,Austrian Grand Prix,PER,HAM,6.4030000000000005,21.0,0.5529999999999973,15.470588235294116,1,87.924,70.817,0,0
2024,Austrian Grand Prix,PER,SAI,13.827,4.0,6.850999999999999,-25.37037037037037,1,93.861,69.717,0,0
2024,Austrian Grand Prix,MAG,TSU,0.283,10.0,3.543999999999997,26.470588235294116,0,87.431,71.273,0,0
2024,Austrian Grand Prix,MAG,OCO,0.463,19.0,3.936000000000007,-12.37037037037037,1,87.244,70.866,1,1
2024,Austrian Grand Prix,RIC,ALO,0.57,13.0,3.0019999999999953,26.470588235294116,0,88.013,71.27,1,1
2024,Austrian Grand Prix,RIC,GAS,1.2469999999999999,17.0,3.6640000000000015,-11.37037037037037,0,87.267,70.788,1,1
2024,Austrian Grand Prix,GAS,PER,11.698,20.0,3.807000000000002,16.470588235294116,0,87.983,71.212,1,0
2024,Austrian Grand Prix,GAS,TSU,0.161,21.0,3.5190000000000055,-16.37037037037037,0,87.101,69.613,1,1
2024,Austrian Grand Prix,LEC,STR,0.953,2.0,0.9529999999999887,35.470588235294116,0,98.807,70.738,0,0
2024,Austrian Grand Prix,LEC,ALB,5.243,4.0,3.8619999999999948,9.62962962962963,1,88.526,71.199,0,0
2024,Austrian Grand Prix,LEC,BOT,5.063,14.0,3.325000000000003,3.470588235294116,0,88.479,70.055,0,0
2024,Austrian Grand Prix,LEC,OCO,2.425,8.0,2.9949999999999903,-14.529411764705884,0,86.074,70.734,0,0
2024,Austrian Grand Prix,OCO,GAS,2.077,19.0,3.6740000000000066,17.470588235294116,1,88.784,71.198,1,1
2024,Austrian Grand Prix,OCO,TSU,0.811,22.0,3.3170000000000073,-17.37037037037037,0,86.575,69.649,1,1
2024,Austrian Grand Prix,STR,HUL,0.163,9.0,5.102000000000004,16.470588235294116,1,87.55,71.25,0,0
2024,Austrian Grand Prix,STR,HUL,0.232,4.0,4.24199999999999,-6.529411764705884,1,88.238,70.453,0,0
2024,Austrian Grand Prix,TSU,PER,11.688,21.0,-0.036000000000001364,15.470588235294116,1,88.068,71.011,0,0
2024,Austrian Grand Prix,TSU,PER,28.693,23.0,3.6670000000000016,-18.37037037037037,1,91.829,70.947,0,0
2024,Austrian Grand Prix,ALB,STR,1.802,13.0,2.560999999999993,24.470588235294116,1,88.859,71.379,0,0
2024,Austrian Grand Prix,ALB,BOT,1.988,20.0,5.059999999999988,-13.37037037037037,0,88.111,70.364,1,1
2024,Austrian Grand Prix,BOT,HUL,0.483,8.0,4.831999999999994,17.470588235294116,0,88.202,71.308,0,0
2024,Austrian Grand Prix,BOT,MAG,0.692,4.0,4.739999999999995,-16.37037037037037,1,89.593,71.193,0,0
2024,Austrian Grand Prix,ZHO,LEC,2.789,12.0,5.0190000000000055,-2.3703703703703702,0,90.496,70.915,1,0
2024,Austrian Grand Prix,ZHO,BOT,16.007,9.0,4.320000000000007,-14.529411764705884,0,88.633,70.726,0,0
2024,Austrian Grand Prix,ALO,STR,1.94,12.0,3.25,25.470588235294116,1,87.668,70.912,0,0
2024,Austrian Grand Prix,ALO,STR,0.316,15.0,6.292000000000002,1.470588235294116,0,100.992,70.871,0,0
2024,Austrian Grand Prix,ALO,BOT,12.426,26.0,4.551000000000002,-42.37037037037037,0,90.361,67.694,0,0
2024,Austrian Grand Prix,SAR,ZHO,0.547,1.0,0.546999999999997,35.470588235294116,0,99.346,71.686,0,0
2024,Austrian Grand Prix,SAR,LEC,11.022,4.0,5.39200000000001,16.470588235294116,0,90.282,71.128,0,0
2024,Austrian Grand Prix,SAR,ZHO,30.309,21.0,3.9989999999999952,-23.37037037037037,0,89.412,70.498,1,0
2024,Austrian Grand Prix,NOR,VER,5.966,23.0,0.3580000000000041,13.470588235294116,0,88.259,69.434,0,0
2024,Austrian Grand Prix,NOR,VER,7.614,28.0,0.7129999999999939,-25.37037037037037,1,85.763,68.016,0,0
2024,British Grand Prix,HAM,NOR,3.2439999999999998,27.0,0.37700000000000955,5.625,1,120.866,100.42,0,0
2024,British Grand Prix,HAM,NOR,1.156,11.0,-0.7789999999999964,-12.652173913043477,0,117.389,90.318,1,1
2024,British Grand Prix,VER,RUS,7.985,26.0,1.5420000000000016,6.625,1,119.169,101.176,1,1
2024,British Grand Prix,VER,HAM,5.49,11.0,-1.257000000000005,-12.652173913043477,0,118.311,90.056,0,0
2024,British Grand Prix,PIA,VER,14.527,12.0,1.1430000000000007,-12.652173913043477,1,114.658,89.913,0,0
2024,British Grand Prix,SAI,VER,1.306,26.0,0.9899999999999949,6.625,1,121.664,102.641,0,0
2024,British Grand Prix,SAI,NOR,21.526,12.0,0.056000000000011596,-13.652173913043477,1,116.753,90.475,0,0
2024,British Grand Prix,SAI,PIA,12.725999999999999,12.0,-0.5240000000000009,-24.333333333333332,1,112.546,88.293,0,0
2024,British Grand Prix,HUL,SAI,16.898,26.0,-0.6280000000000001,6.625,0,122.727,101.897,0,0
2024,British Grand Prix,HUL,PIA,4.882,1.0,-17.412999999999997,-13.652173913043477,0,115.659,91.097,0,0
2024,British Grand Prix,STR,HUL,2.095,26.0,-1.0689999999999884,6.625,0,121.611,102.187,0,0
2024,British Grand Prix,STR,HUL,4.699,13.0,0.5139999999999958,-13.652173913043477,1,116.032,90.098,0,0
2024,British Grand Prix,ALO,SAI,7.434,1.0,-13.150999999999996,5.625,0,124.427,103.072,0,0
2024,British Grand Prix,ALO,STR,7.38,12.0,-0.6890000000000072,-12.652173913043477,0,119.234,91.146,1,0
2024,British Grand Prix,ALB,TSU,0.713,27.0,-0.3719999999999999,5.625,0,128.459,101.726,0,0
2024,British Grand Prix,ALB,TSU,2.9779999999999998,11.0,-0.8269999999999982,-12.652173913043477,0,117.678,90.889,0,0
2024,British Grand Prix,TSU,ALO,1.255,27.0,-0.38700000000000045,5.625,0,123.448,103.749,0,0
2024,British Grand Prix,TSU,ALO,5.014,11.0,-0.013999999999995794,-12.652173913043477,0,118.637,92.318,0,0
2024,British Grand Prix,SAR,MAG,2.17,27.0,0.9209999999999923,5.625,0,125.981,102.215,0,0
2024,British Grand Prix,SAR,ALB,12.772,11.0,0.9680000000000035,-12.652173913043477,0,116.256,91.353,0,0
2024,British Grand Prix,MAG,ALB,6.091,27.0,3.570999999999998,5.625,1,125.299,102.842,0,0
2024,British Grand Prix,MAG,ALB,8.541,10.0,1.7650000000000006,-11.652173913043477,0,123.931,93.212,1,0
2024,British Grand Prix,RIC,SAR,14.374,26.0,0.17100000000000648,6.625,0,122.788,103.338,1,0
2024,British Grand Prix,RIC,MAG,2.972,10.0,-1.5549999999999926,-11.652173913043477,0,123.328,93.138,0,0
2024,British Grand Prix,LEC,SAI,13.919,19.0,5.35799999999999,13.625,0,120.269,102.846,0,0
2024,British Grand Prix,LEC,BOT,30.78,1.0,-19.455,-1.6521739130434767,0,123.138,101.602,0,0
2024,British Grand Prix,LEC,BOT,35.021,11.0,-1.6299999999999955,-11.652173913043477,0,117.811,91.481,0,0
2024,British Grand Prix,BOT,RIC,18.12,26.0,4.719999999999999,6.625,0,125.367,102.562,0,0
2024,British Grand Prix,BOT,SAR,20.724,10.0,-2.219999999999999,-11.652173913043477,0,126.628,97.114,1,0
2024,British Grand Prix,OCO,BOT,8.177,19.0,-2.6950000000000074,20.5,0,121.025,99.736,0,0
2024,British Grand Prix,OCO,PER,21.743,2.0,-2.2609999999999957,4.347826086956523,0,115.208,95.488,0,0
2024,British Grand Prix,OCO,PER,21.644,7.0,12.97399999999999,6.625,0,122.736,101.716,1,0
2024,British Grand Prix,OCO,LEC,14.356,1.0,-18.37100000000001,-12.652173913043477,0,120.13,92.838,0,0
2024,British Grand Prix,PER,MAG,0.214,19.0,-1.6370000000000005,6.666666666666668,0,119.15,101.997,0,0
2024,British Grand Prix,PER,BOT,43.443,2.0,2.662000000000006,-2.6521739130434767,1,124.385,100.021,0,0
2024,British Grand Prix,PER,LEC,18.636,10.0,1.3400000000000034,-11.652173913043477,0,120.171,92.722,0,0
2024,British Grand Prix,PER,LEC,28.253,10.0,0.5060000000000002,-14.375,1,125.507,97.36,0,0
2024,British Grand Prix,ZHO,BOT,3.665,12.0,0.965999999999994,27.5,0,115.049,92.45,0,0
2024,British Grand Prix,ZHO,OCO,24.724,19.0,4.582000000000008,13.625,0,125.955,104.56,1,0
2024,British Grand Prix,ZHO,OCO,42.189,5.0,-13.596999999999994,-0.6521739130434767,0,124.515,101.866,0,0
2024,British Grand Prix,ZHO,OCO,47.399,11.0,-0.6269999999999953,-11.652173913043477,0,126.729,92.696,1,0
2024,British Grand Prix,RUS,PIA,1.5739999999999998,27.0,-2.0490000000000066,5.625,0,124.342,100.405,1,1
2024,Hungarian Grand Prix,NOR,PIA,5.739,17.0,2.2369999999999948,18.0,0,101.807,83.779,1,0
2024,Hungarian Grand Prix,NOR,PIA,4.275,28.0,2.2240000000000038,-22.071428571428573,0,98.951,83.29,1,1
2024,Hungarian Grand Prix,HAM,LEC,0.333,16.0,2.3519999999999897,19.0,0,100.316,83.35,0,0
2024,Hungarian Grand Prix,HAM,VER,2.072,19.0,2.7280000000000086,-17.071428571428573,0,101.018,82.518,0,0
2024,Hungarian Grand Prix,LEC,HAM,1.2810000000000001,24.0,-0.4590000000000032,-17.071428571428573,0,100.816,82.762,0,0
2024,Hungarian Grand Prix,SAI,PIA,1.537,4.0,3.8499999999999943,14.0,0,102.164,84.004,0,0
2024,Hungarian Grand Prix,SAI,NOR,2.815,3.0,3.924999999999997,-24.071428571428573,0,100.364,82.097,0,0
2024,Hungarian Grand Prix,PER,RUS,3.586,28.0,2.3089999999999975,-5.071428571428573,1,102.686,85.518,1,1
2024,Hungarian Grand Prix,PER,RUS,0.147,14.0,2.7759999999999962,-12.0,1,99.508,81.096,0,0
2024,Hungarian Grand Prix,RUS,SAI,23.128,12.0,4.921999999999997,-10.071428571428573,0,100.21,82.516,0,0
2024,Hungarian Grand Prix,RUS,SAI,11.632,6.0,3.891999999999996,-18.0,0,98.565,80.305,0,0
2024,Hungarian Grand Prix,TSU,RUS,1.478,29.0,2.2079999999999984,6.0,1,101.656,83.848,1,1
2024,Hungarian Grand Prix,STR,TSU,0.481,14.0,2.7279999999999944,49.5,1,104.868,84.322,0,0
2024,Hungarian Grand Prix,STR,TSU,1.177,16.0,2.522999999999996,-10.0,1,102.054,82.836,0,0
2024,Hungarian Grand Prix,ALO,STR,0.557,10.0,1.3470000000000084,56.5,0,103.292,84.968,0,0
2024,Hungarian Grand Prix,ALO,PER,2.039,9.0,2.823999999999998,-2.0,1,100.829,83.576,0,0
2024,Hungarian Grand Prix,RIC,TSU,0.819,7.0,1.7539999999999907,28.0,1,103.084,84.708,0,0
2024,Hungarian Grand Prix,RIC,BOT,1.7890000000000001,12.0,2.412000000000006,-5.071428571428573,0,99.927,82.64,0,0
2024,Hungarian Grand Prix,HUL,SAR,0.278,2.0,1.980000000000004,33.0,0,101.266,83.509,0,0
2024,Hungarian Grand Prix,HUL,STR,5.266,16.0,3.4809999999999945,-6.071428571428573,1,102.766,83.925,0,0
2024,Hungarian Grand Prix,ALB,TSU,0.088,6.0,1.9790000000000134,57.5,0,102.198,84.624,0,0
2024,Hungarian Grand Prix,ALB,PER,0.065,1.0,-14.718000000000004,-6.071428571428573,1,103.736,83.93,0,0
2024,Hungarian Grand Prix,MAG,BOT,0.079,7.0,2.0460000000000065,57.5,0,102.43,84.576,0,0
2024,Hungarian Grand Prix,MAG,BOT,1.917,18.0,2.4950000000000045,-11.071428571428573,0,103.404,84.037,0,0
2024,Hungarian Grand Prix,BOT,PER,0.44,16.0,2.646000000000001,19.0,1,102.901,85.976,0,0
2024,Hungarian Grand Prix,BOT,ALB,0.777,16.0,3.887999999999991,-22.071428571428573,0,102.313,83.218,0,0
2024,Hungarian Grand Prix,SAR,PER,1.756,8.0,2.385000000000005,27.0,0,102.746,84.838,0,0
2024,Hungarian Grand Prix,SAR,BOT,5.15,17.0,2.4639999999999986,-10.071428571428573,1,101.91,85.047,0,0
2024,Hungarian Grand Prix,SAR,BOT,7.391,18.0,4.400000000000006,-40.07142857142857,0,99.81,80.561,0,0
2024,Hungarian Grand Prix,OCO,ZHO,0.183,7.0,2.5619999999999976,29.0,0,101.761,84.287,1,1
2024,Hungarian Grand Prix,OCO,SAR,2.026,22.0,2.6729999999999876,-7.071428571428573,0,101.704,84.938,1,1
2024,Hungarian Grand Prix,OCO,BOT,7.059,19.0,7.349000000000004,-41.07142857142857,0,101.409,81.61,0,0
2024,Hungarian Grand Prix,ZHO,GAS,1.891,7.0,2.6410000000000053,28.0,0,102.412,84.849,0,0
2024,Hungarian Grand Prix,ZHO,ALB,7.425,7.0,4.7180000000000035,-13.071428571428573,0,103.928,83.487,0,0
2024,Hungarian Grand Prix,GAS,STR,1.09,15.0,4.068999999999988,-5.071428571428573,0,101.671,83.446,0,0
2024,Belgian Grand Prix,HAM,LEC,2.2560000000000002,11.0,4.361000000000004,5.300000000000001,1,124.792,108.204,1,1
2024,Belgian Grand Prix,PIA,PER,0.954,11.0,-0.5729999999999933,5.300000000000001,1,123.103,107.565,0,0
2024,Belgian Grand Prix,LEC,PIA,1.9609999999999999,14.0,4.378,-6.4761904761904745,0,121.972,107.034,1,1
2024,Belgian Grand Prix,VER,RUS,2.401,10.0,0.0030000000000001137,6.300000000000001,0,122.789,108.403,0,0
2024,Belgian Grand Prix,VER,NOR,3.425,13.0,4.48899999999999,-9.476190476190474,0,120.489,106.447,1,1
2024,Belgian Grand Prix,NOR,SAI,5.968,15.0,2.7759999999999962,1.3000000000000007,0,121.761,107.522,1,1
2024,Belgian Grand Prix,NOR,RUS,6.5649999999999995,19.0,4.021000000000001,-10.476190476190474,0,120.262,105.563,0,0
2024,Belgian Grand Prix,SAI,LEC,0.202,8.0,5.439000000000007,-1.4761904761904745,0,122.634,107.928,1,1
2024,Belgian Grand Prix,SAI,LEC,1.877,3.0,5.521000000000001,-11.7,0,121.61,106.713,0,0
2024,Belgian Grand Prix,PER,NOR,0.472,11.0,4.834999999999994,5.300000000000001,1,123.704,108.772,1,1
2024,Belgian Grand Prix,PER,NOR,3.185,6.0,6.418999999999997,-4.699999999999999,1,121.831,107.223,0,0
2024,Belgian Grand Prix,PER,SAI,8.453,14.0,5.894999999999996,-23.476190476190474,0,123.523,104.701,0,0
2024,Belgian Grand Prix,ALO,PIA,0.102,2.0,7.088999999999999,3.3000000000000007,1,123.993,109.469,0,0
2024,Belgian Grand Prix,OCO,PIA,0.374,1.0,-7.577999999999989,4.300000000000001,1,123.593,109.999,0,0
2024,Belgian Grand Prix,OCO,SAI,9.175,2.0,5.958000000000013,-11.476190476190474,1,122.496,106.992,0,0
2024,Belgian Grand Prix,RIC,TSU,0.123,8.0,4.225999999999999,18.0,0,123.019,109.689,0,0
2024,Belgian Grand Prix,RIC,GAS,0.136,12.0,4.326999999999998,-4.699999999999999,1,124.465,108.322,0,0
2024,Belgian Grand Prix,STR,VER,2.187,2.0,6.842999999999989,4.300000000000001,1,124.552,109.194,0,0
2024,Belgian Grand Prix,ALB,BOT,1.155,8.0,3.9479999999999933,8.3,0,123.191,109.702,1,1
2024,Belgian Grand Prix,ALB,ALO,1.337,10.0,4.283000000000001,-6.699999999999999,1,123.159,108.175,0,0
2024,Belgian Grand Prix,GAS,MAG,0.426,9.0,4.821000000000012,7.300000000000001,1,124.826,109.589,0,0
2024,Belgian Grand Prix,GAS,STR,0.907,16.0,4.376000000000005,-9.476190476190474,1,122.54,107.418,0,0
2024,Belgian Grand Prix,MAG,ALO,1.119,4.0,4.5249999999999915,-0.6999999999999993,0,124.382,109.093,0,0
2024,Belgian Grand Prix,BOT,RUS,0.501,1.0,-7.230000000000004,5.300000000000001,0,122.971,109.373,0,0
2024,Belgian Grand Prix,BOT,ALB,0.448,12.0,4.990000000000009,-16.476190476190474,1,122.192,107.019,0,0
2024,Belgian Grand Prix,TSU,GAS,0.485,6.0,5.978999999999999,1.3000000000000007,0,124.84,109.415,0,0
2024,Belgian Grand Prix,SAR,RIC,5.425,8.0,0.04099999999999682,8.3,0,123.886,109.428,0,0
2024,Belgian Grand Prix,SAR,HUL,0.297,4.0,5.279999999999987,-7.699999999999999,0,123.841,108.082,0,0
2024,Belgian Grand Prix,HUL,SAR,0.994,7.0,3.85799999999999,9.3,0,124.815,109.634,1,1
2024,Belgian Grand Prix,HUL,STR,3.8040000000000003,8.0,4.186999999999998,-1.4761904761904745,0,123.837,109.293,0,0
2024,Belgian Grand Prix,RUS,NOR,2.789,10.0,4.317999999999998,6.300000000000001,1,122.456,109.872,1,1
2024,Dutch Grand Prix,VER,NOR,9.8,27.0,4.146000000000001,10.75,1,94.574,75.041,1,0
2024,Dutch Grand Prix,LEC,PIA,3.421,24.0,3.149000000000001,13.75,1,93.239,75.756,0,0
2024,Dutch Grand Prix,PIA,NOR,0.646,5.0,5.003,4.75,0,94.573,74.937,0,0
2024,Dutch Grand Prix,SAI,NOR,3.109,2.0,5.102000000000004,7.75,1,94.918,75.843,0,0
2024,Dutch Grand Prix,PER,SAI,1.452,29.0,3.6170000000000044,8.75,0,96.537,75.296,1,1
2024,Dutch Grand Prix,RUS,PIA,1.6909999999999998,25.0,2.769999999999996,12.75,1,95.811,74.532,0,0
2024,Dutch Grand Prix,RUS,SAI,2.661,24.0,3.9329999999999927,-29.8,0,93.228,73.972,0,0
2024,Dutch Grand Prix,HAM,GAS,4.481,23.0,3.584000000000003,28.0,0,94.272,75.725,0,0
2024,Dutch Grand Prix,HAM,PER,8.566,19.0,2.649000000000001,-23.8,0,93.612,73.883,0,0
2024,Dutch Grand Prix,GAS,PER,1.295,3.0,5.2309999999999945,5.75,1,97.706,75.577,0,0
2024,Dutch Grand Prix,ALO,SAI,3.049,1.0,-12.942000000000007,6.75,1,95.807,75.521,0,0
2024,Dutch Grand Prix,HUL,STR,4.194,14.0,2.968999999999994,23.75,0,95.205,75.932,0,0
2024,Dutch Grand Prix,RIC,HUL,0.199,15.0,4.074999999999989,8.75,1,95.924,76.288,0,0
2024,Dutch Grand Prix,STR,HAM,0.255,7.0,5.140000000000001,7.75,0,95.126,75.32,0,0
2024,Dutch Grand Prix,ALB,SAR,0.32,12.0,3.2409999999999997,25.75,0,95.384,76.267,0,0
2024,Dutch Grand Prix,ALB,RIC,9.234,25.0,3.781000000000006,-29.8,0,94.753,75.334,0,0
2024,Dutch Grand Prix,OCO,ALB,2.774,18.0,3.9350000000000023,7.75,1,95.661,76.26,0,0
2024,Dutch Grand Prix,SAR,TSU,3.844,8.0,5.912000000000006,15.75,1,96.337,75.714,0,0
2024,Dutch Grand Prix,TSU,HUL,0.908,14.0,-0.15699999999999648,37.0,0,95.861,75.552,0,0
2024,Dutch Grand Prix,TSU,ALB,2.5220000000000002,20.0,2.9279999999999973,5.75,1,96.022,75.891,0,0
2024,Dutch Grand Prix,MAG,RIC,3.149,11.0,8.046999999999997,-15.8,0,95.156,74.954,0,0
2024,Dutch Grand Prix,BOT,MAG,1.101,15.0,5.290000000000006,36.0,0,95.848,76.073,0,0
2024,Dutch Grand Prix,BOT,TSU,2.254,11.0,3.414999999999992,-18.8,1,95.854,75.822,0,0
2024,Dutch Grand Prix,ZHO,ALB,0.336,6.0,5.1569999999999965,19.75,0,97.604,76.808,0,0
2024,Dutch Grand Prix,ZHO,BOT,13.288,8.0,4.3559999999999945,-26.8,0,99.404,75.913,0,0
2024,Italian Grand Prix,LEC,SAI,1.323,15.0,5.008999999999986,20.200000000000003,1,104.888,84.27,1,1
2024,Italian Grand Prix,NOR,SAI,1.078,14.0,4.183000000000007,21.200000000000003,1,103.84,84.154,1,1
2024,Italian Grand Prix,NOR,LEC,3.307,17.0,4.140000000000001,-11.541666666666668,0,104.073,82.837,0,0
2024,Italian Grand Prix,SAI,VER,1.381,19.0,4.850999999999999,16.200000000000003,1,104.811,84.499,1,1
2024,Italian Grand Prix,HAM,PER,2.259,15.0,4.8219999999999885,20.200000000000003,1,105.664,84.843,0,0
2024,Italian Grand Prix,HAM,SAI,7.015,18.0,5.0589999999999975,-16.541666666666668,0,102.426,82.968,0,0
2024,Italian Grand Prix,VER,PER,0.84,22.0,3.959000000000003,-1.5416666666666679,1,107.839,83.545,1,1
2024,Italian Grand Prix,VER,NOR,6.282,9.0,6.504000000000005,-20.541666666666668,0,104.09,81.745,0,0
2024,Italian Grand Prix,RUS,PER,6.243,11.0,6.402000000000001,24.200000000000003,0,113.412,84.546,0,0
2024,Italian Grand Prix,RUS,PER,5.33,10.0,4.790999999999997,-12.541666666666668,1,104.863,82.944,1,0
2024,Italian Grand Prix,PER,LEC,1.173,8.0,6.0049999999999955,-2.541666666666668,1,105.017,84.109,0,0
